seed,gps_rmse,ekf_rmse,rejected_gps
458,5.317244597390446,0.2828284252151762,1782
459,5.33168923007576,0.2781759636127611,1800
460,5.392359331007066,0.27903446738330573,1816
461,5.253007678887849,0.27870130059755943,1757
462,5.20587607937481,0.3077117864869768,1748
463,5.282167756868842,0.3081185259821066,1798
464,5.191924869529274,0.2987744649637663,1728
465,5.350942477370234,0.923541507330839,1847
466,5.15195089519929,0.29551684837979436,1729
467,5.18874490762021,0.2858973110655939,1698
468,5.207551003708088,0.28965751258306927,1714
469,5.320123482948757,0.2782300224729086,1779
470,5.154985793797771,0.2776574419295236,1690
471,5.300562956601779,0.277676994363002,1768
472,5.2534352966592435,0.28359040118701984,1727
473,5.379457900210761,0.27778393718331557,1828
474,5.161241617521845,0.28503635874944405,1670
475,5.305364482476346,0.27767341956774516,1801
476,5.381345875483151,0.27822253786792267,1793
477,5.235758156797059,0.2819391832014213,1725
478,5.189606208258148,0.2784041042146687,1747
479,5.179265303797575,0.28587669609089705,1728
480,5.325237659255116,0.3096960534376125,1802
481,5.234330513147998,0.28208284613655754,1735
482,5.251952796767373,0.3126402943773533,1715
483,5.273467091351894,0.30980553159509194,1706
484,5.383985969244983,0.27767099596840683,1740
485,5.253215642429908,0.2929437391604891,1737
486,5.231447886465773,0.298792959880833,1718
487,5.258469778817896,0.28120783722080916,1753
488,5.20683322076284,0.2832777448778976,1748
489,5.306597260319417,0.278114868892305,1739
490,5.416428321955798,0.2792951251452125,1765
491,5.263288304535875,0.27825524535718493,1751
492,5.241849618398132,0.27799731185278653,1722
493,5.237722673881443,0.29737464207332875,1734
494,5.377674276337656,0.27989990944460735,1794
495,5.288194468932154,0.3128501276796895,1750
496,5.207100600519003,0.2781192036046395,1708
497,5.224610510079926,0.27839227838004116,1738
498,5.136236328269349,0.28422586476849915,1699
499,5.305617483882833,0.3530261586108002,1779
500,5.3201178830358105,0.28527158751856496,1778
501,5.081850930995033,0.2775363168386712,1687
502,5.42502345420161,0.2782200314132394,1836
503,5.197925876261049,0.27809704580996764,1729
504,5.293159201437297,0.27732880035273233,1736
505,5.3407795256589505,0.3031310847533377,1773
506,5.416325108245234,0.27829671273215767,1840
507,5.170586336823515,0.564407831634816,1668
